species,ps.type,little.d13.org,big.D13.org,big.D13.merged,latitude,longitude,author,year
Ziziphus mucronata,C3,-25.8,NA,17.7722948697992,-23,31.483,Codron_etal,2005
Banksia oblongifolia,C3,-29.1,NA,21.0234728699771,-33.691,151.144,unpub,NA
Eucalyptus haemastoma,C3,-30.1,NA,22.0234728699771,-33.691,151.144,unpub,NA
Hakea dactyloides,C3,-30.2,NA,22.1234728699771,-33.691,151.144,unpub,NA
Hakea teretifolia,C3,-29.7,NA,21.6234728699771,-33.691,151.144,unpub,NA
Larix decidua,C3,-28.61,21.32,21.32,46.4,9.8,Kloeppel_etal,1998
Picea abies,C3,-27.52,20.18,20.18,46.4,9.8,Kloeppel_etal,1998
Antigonon leptopus,C3,-27.74,NA,19.7364642789098,28.8,-110.57,Castellanos_etal,1999
Janusia californica,C3,-30.15,NA,22.1464642789098,28.8,-110.57,Castellanos_etal,1999
Janusia gracilias,C3,-28.7,NA,20.6964642789098,28.8,-110.57,Castellanos_etal,1999
Janusia linearis,C3,-27.56,NA,19.5564642789098,28.8,-110.57,Castellanos_etal,1999
Merremia palmeri,C3,-29.28,NA,21.2764642789098,28.8,-110.57,Castellanos_etal,1999
Eucalyptus youngiana,C3,-26.52,NA,18.4896552952659,-29.495,121.252,Schulze_etal,2006
Eucalyptus flocktoniae,C3,-24.98666667,NA,16.9555746305341,-33.382,118.51,Schulze_etal,2006
Eucalyptus pileata,C3,-25.03666667,NA,17.0055746305341,-33.382,118.51,Schulze_etal,2006
Eucalyptus ravida,C3,-24.98,NA,16.9489079605341,-33.382,118.51,Schulze_etal,2006
Eucalyptus concinna,C3,-26.51666667,NA,18.4867958499134,-27.918,123.616,Schulze_etal,2006
Eucalyptus eremicola,C3,-26.47333333,NA,18.4434625099134,-27.918,123.616,Schulze_etal,2006
Larix laricina,C3,-28.77,21.49,21.49,45.767,-89.567,Kloeppel_etal,1998
Picea mariana,C3,-26.7,19.32,19.32,45.767,-89.567,Kloeppel_etal,1998
Pinus ponderosa,C3,-25.5,NA,17.6277514061263,35.3,-111.717,NA,NA
Pinus strobiformis,C3,-25.4,NA,17.5277514061263,35.3,-111.717,NA,NA
Populus tremuloides,C3,-26.9,NA,19.0277514061263,35.3,-111.717,NA,NA
Pseudotsuga macrocarpa,C3,-25.4,NA,17.5277514061263,35.3,-111.717,NA,NA
Reaumuria soongarica,C3,-26.16,NA,18.2601945646577,41.833,81.717,Ma_etal,2007
Adiantum latifolium,C3,-34.9,NA,26.8732863803388,10.433,-83.983,Watkins_etal,2007
Adiantum obliqum,C3,-33.9,NA,25.8732863803388,10.433,-83.983,Watkins_etal,2007
Alsophila cuspidata,C3,-31,NA,22.9732863803388,10.433,-83.983,Watkins_etal,2007
Anetium citrifolium,C3,-32.9,NA,24.8732863803388,10.433,-83.983,Watkins_etal,2007
Asplenium auritum,C3,-32.1,NA,24.0732863803388,10.433,-83.983,Watkins_etal,2007
Asplenium serra,C3,-29.2,NA,21.1732863803388,10.433,-83.983,Watkins_etal,2007
Asplenium serratum,C3,-31,NA,22.9732863803388,10.433,-83.983,Watkins_etal,2007
Blechnum sp.,C3,-33.6,NA,25.5732863803388,10.433,-83.983,Watkins_etal,2007
Bolbitis nicotianifolia,C3,-34.4,NA,26.3732863803388,10.433,-83.983,Watkins_etal,2007
Campyloneurum brevifolium,C3,-30.2,NA,22.1732863803388,10.433,-83.983,Watkins_etal,2007
Cochlidium serrulatum,C3,-35.3,NA,27.2732863803388,10.433,-83.983,Watkins_etal,2007
Cyathea multiflora,C3,-33,NA,24.9732863803388,10.433,-83.983,Watkins_etal,2007
Cyclopeltis semicordata,C3,-34.1,NA,26.0732863803388,10.433,-83.983,Watkins_etal,2007
Danaea wendlandii,C3,-34.8,NA,26.7732863803388,10.433,-83.983,Watkins_etal,2007
Dicranoglossum panamense,C3,-31.4,NA,23.3732863803388,10.433,-83.983,Watkins_etal,2007
Didymochlaena truncatula,C3,-35.1,NA,27.0732863803388,10.433,-83.983,Watkins_etal,2007
Diplazium striatastrum,C3,-33.9,NA,25.8732863803388,10.433,-83.983,Watkins_etal,2007
Elaphoglossum herminieri,C3,-30.4,NA,22.3732863803388,10.433,-83.983,Watkins_etal,2007
Elaphoglossum peltatum,C3,-33.4,NA,25.3732863803388,10.433,-83.983,Watkins_etal,2007
Hemionitis palmata,C3,-33.9,NA,25.8732863803388,10.433,-83.983,Watkins_etal,2007
Hymenophyllum sp.,C3,-28.4,NA,20.3732863803388,10.433,-83.983,Watkins_etal,2007
Lomariopsis japurensis,C3,-34.2,NA,26.1732863803388,10.433,-83.983,Watkins_etal,2007
Lomariopsis vestita,C3,-35,NA,26.9732863803388,10.433,-83.983,Watkins_etal,2007
Lonchitis hirsuta,C3,-34.7,NA,26.6732863803388,10.433,-83.983,Watkins_etal,2007
Microgramma lycopodioides,C3,-28.6,NA,20.5732863803388,10.433,-83.983,Watkins_etal,2007
Microgramma reptans,C3,-29,NA,20.9732863803388,10.433,-83.983,Watkins_etal,2007
Nephrolepis rivularis,C3,-30.1,NA,22.0732863803388,10.433,-83.983,Watkins_etal,2007
Oleandra articulata,C3,-30.2,NA,22.1732863803388,10.433,-83.983,Watkins_etal,2007
Olfersia cervina,C3,-34.7,NA,26.6732863803388,10.433,-83.983,Watkins_etal,2007
Ophioglossum reticulatum,C3,-31.9,NA,23.8732863803388,10.433,-83.983,Watkins_etal,2007
Phlebodium pseudoaureum,C3,-30.6,NA,22.5732863803388,10.433,-83.983,Watkins_etal,2007
Pleopeltis sp.,C3,-31.1,NA,23.0732863803388,10.433,-83.983,Watkins_etal,2007
Antrophyum ensiforme,C3,-32.5,NA,24.4732863803388,10.433,-83.983,Watkins_etal,2007
Polybotrya caudata,C3,-34.6,NA,26.5732863803388,10.433,-83.983,Watkins_etal,2007
Polypodium triseriale,C3,-29.4,NA,21.3732863803388,10.433,-83.983,Watkins_etal,2007
Saccoloma inaequale,C3,-35.2,NA,27.1732863803388,10.433,-83.983,Watkins_etal,2007
Salpichlaena volubilis,C3,-34,NA,25.9732863803388,10.433,-83.983,Watkins_etal,2007
Tectaria dracontifolia,C3,-34.1,NA,26.0732863803388,10.433,-83.983,Watkins_etal,2007
Thelypteris lingulata,C3,-34.6,NA,26.5732863803388,10.433,-83.983,Watkins_etal,2007
Thelypteris poiteana,C3,-34.2,NA,26.1732863803388,10.433,-83.983,Watkins_etal,2007
Thelypteris sp.,C3,-32.2,NA,24.1732863803388,10.433,-83.983,Watkins_etal,2007
Trichomanes collariatum,C3,-32.5,NA,24.4732863803388,10.433,-83.983,Watkins_etal,2007
Trichomanes diversifrons,C3,-34.1,NA,26.0732863803388,10.433,-83.983,Watkins_etal,2007
Trichomanes godmanii,C3,-31.8,NA,23.7732863803388,10.433,-83.983,Watkins_etal,2007
Vittaria lineata,C3,-30.2,NA,22.1732863803388,10.433,-83.983,Watkins_etal,2007
Vittaria stipitata,C3,-30.9,NA,22.8732863803388,10.433,-83.983,Watkins_etal,2007
Metrosideros polymorpha,C3,-26,NA,18.341746078758,22.05,-159.533,Meinzer_etal,1992
Metrosideros polymorpha,C3,-28,NA,20.341746078758,22.05,-159.533,Meinzer_etal,1992
Prosopis velutina,C3,-25.81,NA,17.8594122676318,31.57,-110.13,Potts_etal,2006
Sporobolus wrightii,C4,-15.15,NA,7.19941226763184,31.57,-110.13,Potts_etal,2006
Bartsia trixago,C3,-29.3,NA,21.2914606595709,-35.017,117.267,Cernusak_etal,2004
Exocarpos sparteus,C3,-29.1,NA,21.0914606595709,-35.017,117.267,Cernusak_etal,2004
Scaevola nitida,C3,-26,NA,17.9914606595709,-35.017,117.267,Cernusak_etal,2004
Senecio carnosulus,C3,-29,NA,20.9914606595709,-35.017,117.267,Cernusak_etal,2004
Pinus radiata,C3,-28.3,NA,20.2466216018094,-43.39,172.28,unpub,NA
Pinus radiata,C3,-29.6,NA,21.5239216018094,-43.39,172.28,unpub,NA
Reaumuria soongarica,C3,-25.01,NA,17.1039092184248,39.517,99.9,Ma_etal,2007
Helianthus anomalus,C3,-26.235,NA,18.3520617412148,39.683,-112.367,Donovan_etal,2007
Helianthus deserticola,C3,-27.12,NA,19.2370617412148,39.683,-112.367,Donovan_etal,2007
Acacia lamprocarpa,C3,-30.35,NA,22.5701048996961,-27.13,153.02,Stewart_etal,1995
Alphitonia excelsa,C3,-28.64,NA,20.8601048996961,-27.13,153.02,Stewart_etal,1995
Callistemon salignus,C3,-29.82,NA,22.0401048996961,-27.13,153.02,Stewart_etal,1995
Casuarina glauca,C3,-29.71,NA,21.9301048996961,-27.13,153.02,Stewart_etal,1995
Cryptocarya erythroxylon,C3,-27.48,NA,19.7001048996961,-27.13,153.02,Stewart_etal,1995
Cupaniopsis anacardioides,C3,-29.7,NA,21.9201048996961,-27.13,153.02,Stewart_etal,1995
Drypetes deplanchei,C3,-29.45,NA,21.6701048996961,-27.13,153.02,Stewart_etal,1995
Elaeocarpus arnhemicus,C3,-28.08,NA,20.3001048996961,-27.13,153.02,Stewart_etal,1995
Eucalyptus robusta,C3,-27.29,NA,19.5101048996961,-27.13,153.02,Stewart_etal,1995
Glochidion sumatranum,C3,-27.95,NA,20.1701048996961,-27.13,153.02,Stewart_etal,1995
Lophostemon confertus,C3,-27.7,NA,19.9201048996961,-27.13,153.02,Stewart_etal,1995
Melaleuca quinquenervia,C3,-30.66,NA,22.8801048996961,-27.13,153.02,Stewart_etal,1995
Pittosporum undulatum,C3,-29.44,NA,21.6601048996961,-27.13,153.02,Stewart_etal,1995
Larix occidentalis,C3,-27.055,19.69,19.69,47.917,-113.817,Kloeppel_etal,1998
Pseudotsuga macrocarpa,C3,-26.85,19.475,19.475,47.917,-113.817,Kloeppel_etal,1998
Abronia elliptica,C3,-26.4,NA,18.7828892785047,37.28,-110.85,Flanagan_etal,1997
Adiantum capillus-veneris,C3,-28.1,NA,20.4828892785047,37.28,-110.85,Flanagan_etal,1997
Aquilegia micrantha,C3,-28.4,NA,20.7828892785047,37.28,-110.85,Flanagan_etal,1997
Bursera sp.,C3,-23.8,NA,16.1828892785047,37.28,-110.85,Flanagan_etal,1997
Cercis occidentalis,C3,-29.2,NA,21.5828892785047,37.28,-110.85,Flanagan_etal,1997
Chrysothamnus nauseosus,C3,-26.7,NA,19.0828892785047,37.28,-110.85,Flanagan_etal,1997
Cirsium rydbergii,C3,-29.9,NA,22.2828892785047,37.28,-110.85,Flanagan_etal,1997
Encelia virginensis,C3,-26.2,NA,18.5828892785047,37.28,-110.85,Flanagan_etal,1997
Ephedra cutleri,C3,-23,NA,15.3828892785047,37.28,-110.85,Flanagan_etal,1997
Eriogonum contiguum,C3,-26.9,NA,19.2828892785047,37.28,-110.85,Flanagan_etal,1997
Eriogonum bicolor,C3,-28.1,NA,20.4828892785047,37.28,-110.85,Flanagan_etal,1997
Gutierrezia microcephala,C3,-25.7,NA,18.0828892785047,37.28,-110.85,Flanagan_etal,1997
Mimulus eastwoodiae,C3,-32.1,NA,24.4828892785047,37.28,-110.85,Flanagan_etal,1997
Oenothera longissima,C3,-26.6,NA,18.9828892785047,37.28,-110.85,Flanagan_etal,1997
Oryzopsis contracta,C3,-23.9,NA,16.2828892785047,37.28,-110.85,Flanagan_etal,1997
Petrophytum caespitosum,C3,-28.9,NA,21.2828892785047,37.28,-110.85,Flanagan_etal,1997
Primula specuicola,C3,-29.6,NA,21.9828892785047,37.28,-110.85,Flanagan_etal,1997
Rhamnus betulifolia,C3,-26.8,NA,19.1828892785047,37.28,-110.85,Flanagan_etal,1997
Rhus trilobata,C3,-27,NA,19.3828892785047,37.28,-110.85,Flanagan_etal,1997
Solidago velutina,C3,-29.9,NA,22.2828892785047,37.28,-110.85,Flanagan_etal,1997
Sphaeralcea grossulariifolia,C3,-28,NA,20.3828892785047,37.28,-110.85,Flanagan_etal,1997
Eucalyptus gomphocephala,C3,-26.92,NA,18.8888849681443,-33.581,115.499,Schulze_etal,2006
Eucalyptus gongylocarpa,C3,-28.27666667,NA,20.2471195977942,-27,126.227,Schulze_etal,2006
Eucalyptus youngiana,C3,-28.03666667,NA,20.0071195977942,-27,126.227,Schulze_etal,2006
Alchornea latifolia,C3,-32.8,NA,25.0641400828125,18.3,-65.783,von_Fischer_etal,1995
Henriettea squamulosa,C3,-33.1,NA,25.3641400828125,18.3,-65.783,von_Fischer_etal,1995
Cyathea portoricensis,C3,-30.6,NA,22.8641400828125,18.3,-65.783,von_Fischer_etal,1995
Daphnopsis philippiana,C3,-26.6,NA,18.8641400828125,18.3,-65.783,von_Fischer_etal,1995
Gleichenia bifida,C3,-29.2,NA,21.4641400828125,18.3,-65.783,von_Fischer_etal,1995
Micropholis chrysophylloides,C3,-32.7,NA,24.9641400828125,18.3,-65.783,von_Fischer_etal,1995
Pitcairnia sp.,C3,-30.1,NA,22.3641400828125,18.3,-65.783,von_Fischer_etal,1995
Psychotria berteroana,C3,-31.1,NA,23.3641400828125,18.3,-65.783,von_Fischer_etal,1995
Psychotria maleolens,C3,-31.8,NA,24.0641400828125,18.3,-65.783,von_Fischer_etal,1995
Tabebuia linearis,C3,-29.8,NA,22.0641400828125,18.3,-65.783,von_Fischer_etal,1995
Alsophila bryophyla,C3,-28.9,NA,21.1641400828125,18.3,-65.783,von_Fischer_etal,1995
Anthurium sp.,C3,-29.2,NA,21.4641400828125,18.3,-65.783,von_Fischer_etal,1995
Ardisia luquillensis,C3,-30.7,NA,22.9641400828125,18.3,-65.783,von_Fischer_etal,1995
Henriettea squamulosa,C3,-30.1,NA,22.3641400828125,18.3,-65.783,von_Fischer_etal,1995
Calyptranthes portoricensis,C3,-31.7,NA,23.9641400828125,18.3,-65.783,von_Fischer_etal,1995
Cyathea portoricensis,C3,-30.7,NA,22.9641400828125,18.3,-65.783,von_Fischer_etal,1995
Danaea nodosa,C3,-29.7,NA,21.9641400828125,18.3,-65.783,von_Fischer_etal,1995
Dillenia viridifolia,C3,-30.7,NA,22.9641400828125,18.3,-65.783,von_Fischer_etal,1995
Eugenia borinquensis,C3,-29.8,NA,22.0641400828125,18.3,-65.783,von_Fischer_etal,1995
Gonocalyx sp.,C3,-30.3,NA,22.5641400828125,18.3,-65.783,von_Fischer_etal,1995
Guzmania biomeleid,C3,-29.4,NA,21.6641400828125,18.3,-65.783,von_Fischer_etal,1995
Ilex sp.,C3,-30.9,NA,23.1641400828125,18.3,-65.783,von_Fischer_etal,1995
Marcgravia brownei,C3,-30.3,NA,22.5641400828125,18.3,-65.783,von_Fischer_etal,1995
Miconia faveloata,C3,-30.1,NA,22.3641400828125,18.3,-65.783,von_Fischer_etal,1995
Miconia pachyphyla,C3,-29.6,NA,21.8641400828125,18.3,-65.783,von_Fischer_etal,1995
Micropholis garciniifolia,C3,-30.9,NA,23.1641400828125,18.3,-65.783,von_Fischer_etal,1995
Mikania fragilis,C3,-33.3,NA,25.5641400828125,18.3,-65.783,von_Fischer_etal,1995
Ocotea spathulata,C3,-30,NA,22.2641400828125,18.3,-65.783,von_Fischer_etal,1995
Pilea sp.,C3,-29.2,NA,21.4641400828125,18.3,-65.783,von_Fischer_etal,1995
Prestoea montana,C3,-27.7,NA,19.9641400828125,18.3,-65.783,von_Fischer_etal,1995
Psychotria berteroana,C3,-30,NA,22.2641400828125,18.3,-65.783,von_Fischer_etal,1995
Tabebuia linearis,C3,-29.7,NA,21.9641400828125,18.3,-65.783,von_Fischer_etal,1995
Wallenia yunquensis,C3,-30.7,NA,22.9641400828125,18.3,-65.783,von_Fischer_etal,1995
Acanthus pallens,C3,-28.3,NA,20.5641400828125,18.3,-65.783,von_Fischer_etal,1995
Begonia decandra,C3,-28.3,NA,20.5641400828125,18.3,-65.783,von_Fischer_etal,1995
Cecropia metensis,C3,-29.9,NA,22.1641400828125,18.3,-65.783,von_Fischer_etal,1995
Croton poecilanthus,C3,-29.5,NA,21.7641400828125,18.3,-65.783,von_Fischer_etal,1995
Cyathea portoricensis,C3,-29.5,NA,21.7641400828125,18.3,-65.783,von_Fischer_etal,1995
Cyrilla racemiflora,C3,-28.1,NA,20.3641400828125,18.3,-65.783,von_Fischer_etal,1995
Dillenia viridifolia,C3,-28.8,NA,21.0641400828125,18.3,-65.783,von_Fischer_etal,1995
Guarea glabra,C3,-30.5,NA,22.7641400828125,18.3,-65.783,von_Fischer_etal,1995
Pilea sp.,C3,-29.5,NA,21.7641400828125,18.3,-65.783,von_Fischer_etal,1995
Prestoea montana,C3,-29.2,NA,21.4641400828125,18.3,-65.783,von_Fischer_etal,1995
Psychotria berteroana,C3,-30.2,NA,22.4641400828125,18.3,-65.783,von_Fischer_etal,1995
Alchornea latifolia,C3,-29.3,NA,21.5641400828125,18.3,-65.783,von_Fischer_etal,1995
Henriettea squamulosa,C3,-29.8,NA,22.0641400828125,18.3,-65.783,von_Fischer_etal,1995
Chionanthus domingensis,C3,-30.5,NA,22.7641400828125,18.3,-65.783,von_Fischer_etal,1995
Croton poecilanthus,C3,-28.7,NA,20.9641400828125,18.3,-65.783,von_Fischer_etal,1995
Dacryodes excelsa,C3,-31.7,NA,23.9641400828125,18.3,-65.783,von_Fischer_etal,1995
Dioscorea sp.,C3,-30.9,NA,23.1641400828125,18.3,-65.783,von_Fischer_etal,1995
Guarea guidonia,C3,-32,NA,24.2641400828125,18.3,-65.783,von_Fischer_etal,1995
Manilkara bidentata,C3,-31.7,NA,23.9641400828125,18.3,-65.783,von_Fischer_etal,1995
Marcgravia brownei,C3,-29.8,NA,22.0641400828125,18.3,-65.783,von_Fischer_etal,1995
Mikania ligustrifolia,C3,-32.2,NA,24.4641400828125,18.3,-65.783,von_Fischer_etal,1995
Ocotea leucoxylon,C3,-30.8,NA,23.0641400828125,18.3,-65.783,von_Fischer_etal,1995
Palicourea croceoides,C3,-33.3,NA,25.5641400828125,18.3,-65.783,von_Fischer_etal,1995
Philodendron sp.,C3,-30,NA,22.2641400828125,18.3,-65.783,von_Fischer_etal,1995
Pilea sp.,C3,-31.1,NA,23.3641400828125,18.3,-65.783,von_Fischer_etal,1995
Piper hispidum,C3,-31.4,NA,23.6641400828125,18.3,-65.783,von_Fischer_etal,1995
Prestoea montana,C3,-31.4,NA,23.6641400828125,18.3,-65.783,von_Fischer_etal,1995
Psychotria albide,C3,-30.6,NA,22.8641400828125,18.3,-65.783,von_Fischer_etal,1995
Rourea surinamensis,C3,-30.6,NA,22.8641400828125,18.3,-65.783,von_Fischer_etal,1995
Sloanea berteroana,C3,-29.4,NA,21.6641400828125,18.3,-65.783,von_Fischer_etal,1995
Tetragastris balsamifera,C3,-32,NA,24.2641400828125,18.3,-65.783,von_Fischer_etal,1995
Castanospermum australe,C3,-25.26,NA,17.2078473301286,-26.75,152.867,unpub,NA
Elaeocarpus oblongus,C3,-28.38,NA,20.3278473301286,-26.75,152.867,unpub,NA
Grevillea robusta,C3,-27.37,NA,19.3178473301286,-26.75,152.867,unpub,NA
Cassia leiandra,C3,-30.835,NA,22.8959128413985,-3.3,-60.617,unpub,NA
Oxandra polyantha,C3,-32.25,NA,24.3109128413985,-3.3,-60.617,unpub,NA
Spondias mombin,C3,-30.66,NA,22.7209128413985,-3.3,-60.617,unpub,NA
Abarema adenophora,C3,-28.64,NA,20.7021680413351,-2.5,-60,unpub,NA
Abarema jupunba,C3,-32.21,NA,24.2721680413351,-2.5,-60,unpub,NA
Andira micrantha,C3,-32.29,NA,24.3521680413351,-2.5,-60,unpub,NA
Andira unifoliolata,C3,-30.77,NA,22.8321680413351,-2.5,-60,unpub,NA
Aniba ferrea,C3,-33.65,NA,25.7121680413351,-2.5,-60,unpub,NA
Brosimum parinarioides,C3,-29.31,NA,21.3721680413351,-2.5,-60,unpub,NA
Brosimum potabile,C3,-27.27,NA,19.3321680413351,-2.5,-60,unpub,NA
Brosimum rubescens,C3,-30.75,NA,22.8121680413351,-2.5,-60,unpub,NA
Calophyllum brasiliense,C3,-31.24,NA,23.3021680413351,-2.5,-60,unpub,NA
Chrysophyllum sanguinolentum,C3,-30.88333333,NA,22.9455013713351,-2.5,-60,unpub,NA
Chrysophyllum ucuquirana-branca,C3,-30.345,NA,22.4071680413351,-2.5,-60,unpub,NA
Couepia elata,C3,-31.7,NA,23.7621680413351,-2.5,-60,unpub,NA
Dimorphandra parviflora,C3,-30.57,NA,22.6321680413351,-2.5,-60,unpub,NA
Dimorphandra sp,C3,-32.46,NA,24.5221680413351,-2.5,-60,unpub,NA
Diplotropis triloba,C3,-29.71,NA,21.7721680413351,-2.5,-60,unpub,NA
Dipteryx magnifica,C3,-33.03,NA,25.0921680413351,-2.5,-60,unpub,NA
Dipteryx punctata,C3,-29.56,NA,21.6221680413351,-2.5,-60,unpub,NA
Erisma bicolor,C3,-30.15,NA,22.2121680413351,-2.5,-60,unpub,NA
Eschweilera sp,C3,-32.23,NA,24.2921680413351,-2.5,-60,unpub,NA
Eschweilera truncata,C3,-33.11333333,NA,25.1755013713351,-2.5,-60,unpub,NA
Guapira glabriflora,C3,-30.37,NA,22.4321680413351,-2.5,-60,unpub,NA
Hymenaea parvifolia,C3,-31.08,NA,23.1421680413351,-2.5,-60,unpub,NA
Hymenolobium sericeum,C3,-28.945,NA,21.0071680413351,-2.5,-60,unpub,NA
Inga alba,C3,-29.914,NA,21.9761680413351,-2.5,-60,unpub,NA
Inga lateriflora,C3,-33.45333333,NA,25.5155013713351,-2.5,-60,unpub,NA
Inga laurina,C3,-31.62,NA,23.6821680413351,-2.5,-60,unpub,NA
Inga obidensis,C3,-33.91,NA,25.9721680413351,-2.5,-60,unpub,NA
Inga sp,C3,-30.53,NA,22.5921680413351,-2.5,-60,unpub,NA
Inga umbratica,C3,-33.36,NA,25.4221680413351,-2.5,-60,unpub,NA
Lecythis poiteaui,C3,-31.29,NA,23.3521680413351,-2.5,-60,unpub,NA
Lecythis prancei,C3,-31.15,NA,23.2121680413351,-2.5,-60,unpub,NA
Licania apetala,C3,-33.07,NA,25.1321680413351,-2.5,-60,unpub,NA
Licania divaricata,C3,-31.705,NA,23.7671680413351,-2.5,-60,unpub,NA
Licania hypoleuca,C3,-33.39,NA,25.4521680413351,-2.5,-60,unpub,NA
Licania oblongifolia,C3,-33.85,NA,25.9121680413351,-2.5,-60,unpub,NA
Licania sothersiae,C3,-30.36,NA,22.4221680413351,-2.5,-60,unpub,NA
Manilkara cavalcantei,C3,-30.68,NA,22.7421680413351,-2.5,-60,unpub,NA
Manilkara sp,C3,-31.915,NA,23.9771680413351,-2.5,-60,unpub,NA
Mezilaurus ita-uba,C3,-34.09,NA,26.1521680413351,-2.5,-60,unpub,NA
Micropholis guyanensis,C3,-32.38333333,NA,24.4455013713351,-2.5,-60,unpub,NA
Mouriri nigra,C3,-30.02,NA,22.0821680413351,-2.5,-60,unpub,NA
Osteophloeum platyspermum,C3,-29.45,NA,21.5121680413351,-2.5,-60,unpub,NA
Parinari excelsa,C3,-31.45,NA,23.5121680413351,-2.5,-60,unpub,NA
Parkia igneiflora,C3,-31.63,NA,23.6921680413351,-2.5,-60,unpub,NA
Parkia nitida,C3,-30.93,NA,22.9921680413351,-2.5,-60,unpub,NA
Pourouma tomentosa,C3,-30.92,NA,22.9821680413351,-2.5,-60,unpub,NA
Pouteria campanulata,C3,-34.465,NA,26.5271680413351,-2.5,-60,unpub,NA
Pouteria durlandii,C3,-31.45,NA,23.5121680413351,-2.5,-60,unpub,NA
Pouteria hispida,C3,-30.23,NA,22.2921680413351,-2.5,-60,unpub,NA
Pouteria sp,C3,-31.24,NA,23.3021680413351,-2.5,-60,unpub,NA
Protium sp,C3,-32.17,NA,24.2321680413351,-2.5,-60,unpub,NA
Protium spruceanum,C3,-32.935,NA,24.9971680413351,-2.5,-60,unpub,NA
Qualea sp,C3,-31.11,NA,23.1721680413351,-2.5,-60,unpub,NA
Sclerolobium chrysophyllum,C3,-30.88,NA,22.9421680413351,-2.5,-60,unpub,NA
Sclerolobium sp,C3,-32.155,NA,24.2171680413351,-2.5,-60,unpub,NA
Scleronema micranthum,C3,-31.1025,NA,23.1646680413351,-2.5,-60,unpub,NA
Simarouba amara,C3,-30.06,NA,22.1221680413351,-2.5,-60,unpub,NA
Stryphnodendron guianense,C3,-33.14,NA,25.2021680413351,-2.5,-60,unpub,NA
Stryphnodendron pulcherrimum,C3,-32.4,NA,24.4621680413351,-2.5,-60,unpub,NA
Stryphnodendron sp,C3,-31.51,NA,23.5721680413351,-2.5,-60,unpub,NA
Swartzia brachyrachis,C3,-33.07,NA,25.1321680413351,-2.5,-60,unpub,NA
Swartzia corrugata,C3,-30.65,NA,22.7121680413351,-2.5,-60,unpub,NA
Swartzia ingaefolia,C3,-29.31333333,NA,21.3755013713351,-2.5,-60,unpub,NA
Swartzia panacoco,C3,-29.5025,NA,21.5646680413351,-2.5,-60,unpub,NA
Swartzia polyphylla,C3,-32.27666667,NA,24.3388347113351,-2.5,-60,unpub,NA
Swartzia sp,C3,-29.18,NA,21.2421680413351,-2.5,-60,unpub,NA
Swartzia tomentifera,C3,-30.32,NA,22.3821680413351,-2.5,-60,unpub,NA
Swartzia ulei,C3,-30.665,NA,22.7271680413351,-2.5,-60,unpub,NA
Tapura amazonica,C3,-32.24,NA,24.3021680413351,-2.5,-60,unpub,NA
Virola mollissima,C3,-33.23,NA,25.2921680413351,-2.5,-60,unpub,NA
Zygia racemosa,C3,-31.55,NA,23.6121680413351,-2.5,-60,unpub,NA
Abarema adenophora,C3,-28.92,NA,20.9821680413351,-2.5,-60,unpub,NA
Abarema jupunba,C3,-31.095,NA,23.1571680413351,-2.5,-60,unpub,NA
Abarema piresii,C3,-31.505,NA,23.5671680413351,-2.5,-60,unpub,NA
Andira micrantha,C3,-30.59,NA,22.6521680413351,-2.5,-60,unpub,NA
Andira parviflora,C3,-28.5,NA,20.5621680413351,-2.5,-60,unpub,NA
Aniba canellila,C3,-29.51,NA,21.5721680413351,-2.5,-60,unpub,NA
Aniba terminalis,C3,-34.46,NA,26.5221680413351,-2.5,-60,unpub,NA
Aspidosperma excelsum,C3,-30.35666667,NA,22.4188347113351,-2.5,-60,unpub,NA
Balizia elegans,C3,-30.46,NA,22.5221680413351,-2.5,-60,unpub,NA
Batesia floribunda,C3,-30.94666667,NA,23.0088347113351,-2.5,-60,unpub,NA
Bocoa viridiflora,C3,-30.0225,NA,22.0846680413351,-2.5,-60,unpub,NA
Brosimum rubescens,C3,-29.40666667,NA,21.4688347113351,-2.5,-60,unpub,NA
Buchenavia sp,C3,-31.15,NA,23.2121680413351,-2.5,-60,unpub,NA
Byrsonima incarnata,C3,-32.515,NA,24.5771680413351,-2.5,-60,unpub,NA
Calliandra surinamensis,C3,-31.245,NA,23.3071680413351,-2.5,-60,unpub,NA
Allantoma integrifolia,C3,-28.52,NA,20.5821680413351,-2.5,-60,unpub,NA
Caryocar edule,C3,-30.75,NA,22.8121680413351,-2.5,-60,unpub,NA
Casearia manausensis,C3,-32.54,NA,24.6021680413351,-2.5,-60,unpub,NA
Casearia pitumba,C3,-33.07,NA,25.1321680413351,-2.5,-60,unpub,NA
Cassia rubriflora,C3,-31.15,NA,23.2121680413351,-2.5,-60,unpub,NA
Chamaecrista adiantifolia,C3,-30.15,NA,22.2121680413351,-2.5,-60,unpub,NA
Chrysophyllum amazonicum,C3,-30.81333333,NA,22.8755013713351,-2.5,-60,unpub,NA
Chrysophyllum sanguinolentum,C3,-32.21,NA,24.2721680413351,-2.5,-60,unpub,NA
Clusia sp,CAM,-29.51,NA,21.5721680413351,-2.5,-60,unpub,NA
Couepia canomensis,C3,-33.58,NA,25.6421680413351,-2.5,-60,unpub,NA
Couepia chrysocalyx,C3,-30.44,NA,22.5021680413351,-2.5,-60,unpub,NA
Couepia robusta,C3,-32.69,NA,24.7521680413351,-2.5,-60,unpub,NA
